종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"121800","비덴트","KOSDAQ","관리종목(소속부없음)","3320","0","0.00","0","0","0","0","0","256309348520","77201611"
"148140","비디아이","KOSDAQ","관리종목(소속부없음)","6140","0","0.00","0","0","0","0","0","120570191460","19636839"
"082800","비보존 제약","KOSDAQ","투자주의환기종목(소속부없음)","3135","115","3.81","2990","3140","2980","127224","390423500","151143726525","48211715"
"318410","비비씨","KOSDAQ","중견기업부","9360","30","0.32","9380","9380","9310","7915","73818100","51997074480","5555243"
"002070","비비안","KOSPI",,"1244","-2","-0.16","1242","1244","1214","126840","156761352","37063723560","29793990"
"100220","비상교육","KOSPI",,"5520","10","0.18","5550","5650","5500","26852","148593330","71742010320","12996741"
"419540","비스토스","KOSDAQ","벤처기업부","2315","-15","-0.64","2325","2370","2300","170316","397671405","53227662965","22992511"
"146320","비씨엔씨","KOSDAQ","벤처기업부","24450","550","2.30","23950","24800","23550","131211","3193263000","311989408350","12760303"
"200780","비씨월드제약","KOSDAQ","투자주의환기종목(소속부없음)","6600","-30","-0.45","6570","6630","6530","4433","29169440","58689734400","8892384"
"413640","비아이매트릭스","KOSDAQ","벤처기업부","15420","470","3.14","14600","16050","14600","313048","4852279730","111131014800","7206940"
"141000","비아트론","KOSDAQ","우량기업부","8700","-30","-0.34","8700","8750","8610","12471","108010150","105397977000","12114710"
"090460","비에이치","KOSPI",,"19110","-80","-0.42","19190","19540","19030","302535","5814339880","658614282690","34464379"
"083650","비에이치아이","KOSDAQ","중견기업부","8340","420","5.30","8000","8360","7850","509374","4188789800","258076087500","30944375"
"445360","비엔케이제1호스팩","KOSDAQ","SPAC(소속부없음)","2130","0","0.00","2125","2130","2120","2401","5101410","9180300000","4310000"
"142760","비엘","KOSDAQ","기술성장기업부","1659","-38","-2.24","1688","1696","1607","179760","296738791","53544293019","32275041"
"065170","비엘팜텍","KOSDAQ","중견기업부","415","13","3.23","400","421","387","478263","191167413","36922781985","88970559"
"086220","비엘헬스케어","KONEX","일반기업부","2785","-35","-1.24","2875","2875","2700","2672","7277150","29448214025","10573865"
"086670","비엠티","KOSDAQ","우량기업부","13390","-300","-2.19","13690","13690","13360","27910","375171030","122186079860","9125174"
"335890","비올","KOSDAQ","벤처기업부","9050","-180","-1.95","9180","9310","8920","980944","8884746220","527915025600","58333152"
"230980","비유테크놀러지","KOSDAQ","벤처기업부","530","-34","-6.03","568","590","524","2928784","1606274707","44227481340","83448078"
"138580","비즈니스온","KOSDAQ","벤처기업부","13280","250","1.92","13030","13350","12850","58862","774078530","299545844640","22556163"
"082920","비츠로셀","KOSDAQ","우량기업부","17150","-50","-0.29","17100","17260","16940","60547","1038466220","387686040000","22605600"
"054220","비츠로시스","KOSDAQ","벤처기업부","573","-2","-0.35","575","582","566","115378","66095377","28169023227","49160599"
"042370","비츠로테크","KOSDAQ","우량기업부","7800","130","1.69","7680","7810","7590","228155","1764826100","204360195000","26200025"
"030790","비케이탑스","KOSPI",,"904","0","0.00","0","0","0","0","0","19208323080","21248145"
"050090","비케이홀딩스","KOSDAQ","중견기업부","1054","-5","-0.47","1059","1079","1038","34036","35983143","20853110690","19784735"
"307870","비투엔","KOSDAQ","벤처기업부","2050","-30","-1.44","2135","2135","2010","382732","782703175","69318470400","33813888"
"357880","비트나인","KOSDAQ","기술성장기업부","6330","-90","-1.40","6440","6590","6250","77261","493336510","66110241480","10443956"
"032850","비트컴퓨터","KOSDAQ","벤처기업부","5960","-120","-1.97","6080","6170","5910","111078","666046040","99074826280","16623293"
"148780","비플라이소프트","KOSDAQ","기술성장기업부","1452","27","1.89","1421","1509","1392","742882","1078595612","45659192700","31445725"
"238200","비피도","KOSDAQ","기술성장기업부","5250","-210","-3.85","5440","5440","5090","34540","182043840","42945000000","8180000"
"093190","빅솔론","KOSDAQ","우량기업부","5500","100","1.85","5430","5540","5380","32092","175272970","105813977500","19238905"
"065450","빅텍","KOSDAQ","벤처기업부","5040","0","0.00","5350","5450","4975","11115167","58434449035","144410112000","28652800"
"210120","빅텐츠","KOSDAQ","중견기업부","13990","-380","-2.64","14110","14530","13920","16142","228382040","43993093900","3144610"
"005180","빙그레","KOSPI",,"54200","-300","-0.55","54300","54600","53600","15875","856526000","533937262200","9851241"
"072950","빛샘전자","KOSDAQ","벤처기업부","5780","-250","-4.15","6030","6130","5740","1844627","10831250590","46544085800","8052610"
"266170","뿌리깊은나무들","KONEX","일반기업부","700","11","1.60","699","700","699","11","7690","4076125200","5823036"
"143240","사람인","KOSDAQ","우량기업부","17850","-290","-1.60","18300","18300","17820","12867","230979900","208546244550","11683263"
"003960","사조대림","KOSPI",,"32150","-450","-1.38","32600","32800","31900","9050","291296650","294637614050","9164467"
"008040","사조동아원","KOSPI",,"979","9","0.93","970","986","968","561491","548685132","138180563400","141144600"
"007160","사조산업","KOSPI",,"41000","50","0.12","40950","41400","40250","9020","366734500","205000000000","5000000"
"014710","사조씨푸드","KOSPI",,"3660","-55","-1.48","3685","3725","3650","13632","50183040","63019867380","17218543"
"006090","사조오양","KOSPI",,"8540","0","0.00","8440","8550","8440","5369","45693180","80470191060","9422739"
"419120","산돌","KOSDAQ","중견기업부","8630","-70","-0.80","8750","8930","8560","29672","256580600","66898258380","7751826"
"122350","삼기","KOSDAQ","중견기업부","2165","-10","-0.46","2175","2190","2155","82474","178715875","83004861620","38339428"
"419050","삼기이브이","KOSDAQ","중견기업부","3160","-110","-3.36","3365","3405","3130","3177897","10269016380","180740118400","57196240"
"014970","삼륭물산","KOSDAQ","중견기업부","3875","260","7.19","3670","4580","3640","1131440","4629313310","58609375000","15125000"
"018310","삼목에스폼","KOSDAQ","우량기업부","15850","-240","-1.49","16080","16150","15760","13086","208229250","232995000000","14700000"
"012210","삼미금속","KONEX","일반기업부","925","-39","-4.05","942","942","921","2768","2567834","32929893625","35599885"
"053700","삼보모터스","KOSDAQ","우량기업부","5760","-10","-0.17","5770","5770","5690","114944","657633090","130995048960","22742196"
"009620","삼보산업","KOSDAQ","중견기업부","1473","-20","-1.34","1515","1550","1451","2230265","3353799260","73732343646","50055902"
"023600","삼보판지","KOSDAQ","우량기업부","9870","240","2.49","9610","9910","9530","59132","579590110","159597900000","16170000"
"001470","삼부토건","KOSPI",,"2100","-95","-4.33","2190","2190","2075","2825890","5971135750","428944433400","204259254"
"448730","삼성FN리츠","KOSPI",,"5060","10","0.20","5050","5060","5020","17358","87528520","391138000000","77300000"
"006400","삼성SDI","KOSPI",,"400000","-8000","-1.96","400000","404000","396500","336935","134698278500","27505812000000","68764530"
"006405","삼성SDI우","KOSPI",,"219000","-7500","-3.31","226500","226500","218500","4713","1041834500","354319224000","1617896"
"006660","삼성공조","KOSPI",,"8550","-50","-0.58","8560","8600","8510","7529","64341790","69479984700","8126314"
"380320","삼성머스트스팩5호","KOSDAQ","관리종목(소속부없음)","2035","0","0.00","2030","2040","2030","264550","537838715","9788350000","4810000"
"028260","삼성물산","KOSPI",,"120500","-1800","-1.47","121500","122100","119900","221431","26677788200","22363796235000","185591670"
"02826K","삼성물산우B","KOSPI",,"94000","-1400","-1.47","94700","95400","93800","1489","140699100","152977950000","1627425"
"207940","삼성바이오로직스","KOSPI",,"764000","20000","2.69","742000","768000","739000","55871","42453635500","54376936000000","71174000"
"032830","삼성생명","KOSPI",,"63500","300","0.47","63600","63800","63300","206667","13133440500","12700000000000","200000000"
"425290","삼성스팩6호","KOSDAQ","SPAC(소속부없음)","2320","20","0.87","2305","2320","2290","47952","110522730","12806400000","5520000"
"439250","삼성스팩7호","KOSDAQ","SPAC(소속부없음)","9830","60","0.61","9820","9850","9780","13635","134021200","34424660000","3502000"
"448740","삼성스팩8호","KOSDAQ","SPAC(소속부없음)","9560","20","0.21","9540","9570","9530","16947","161930630","44587840000","4664000"
"468510","삼성스팩9호","KOSDAQ","SPAC(소속부없음)","2005","24","1.21","1990","2035","1975","528038","1061499212","22155250000","11050000"
"018260","삼성에스디에스","KOSPI",,"171500","1600","0.94","169900","172900","168000","218482","37524730500","13270292700000","77377800"
"028050","삼성엔지니어링","KOSPI",,"24700","-350","-1.40","24950","25050","24600","597615","14790667650","4841200000000","196000000"
"009150","삼성전기","KOSPI",,"147500","2400","1.65","145200","149100","145200","152999","22580714400","11017320160000","74693696"
"009155","삼성전기우","KOSPI",,"69400","500","0.73","68900","70100","68900","2923","203949500","201744689600","2906984"
"005930","삼성전자","KOSPI",,"73900","800","1.09","73200","74000","73200","13192459","971711419124","441166930445000","5969782550"
"005935","삼성전자우","KOSPI",,"60100","300","0.50","59600","60500","59600","452926","27185993200","49455490670000","822886700"
"001360","삼성제약","KOSPI",,"2365","-15","-0.63","2380","2455","2335","622640","1491073800","158838316835","67162079"
"010140","삼성중공업","KOSPI",,"7350","180","2.51","7190","7370","7160","2477165","18055955820","6468000000000","880000000"
"016360","삼성증권","KOSPI",,"36900","500","1.37","36200","36950","36200","107782","3964659750","3295170000000","89300000"
"068290","삼성출판사","KOSPI",,"21950","-100","-0.45","21800","23250","21750","429109","9609743000","219500000000","10000000"
"029780","삼성카드","KOSPI",,"31700","150","0.48","31550","31850","31550","21676","688207300","3672726844700","115858891"
"000810","삼성화재","KOSPI",,"257000","2500","0.98","254500","258500","253000","38752","9935935000","12175333109000","47374837"
"000815","삼성화재우","KOSPI",,"187900","1700","0.91","186900","188000","185700","5121","960228700","599776800000","3192000"
"006110","삼아알미늄","KOSPI",,"99100","-1900","-1.88","100000","100900","97800","56884","5619259500","1457950875600","14711916"
"009300","삼아제약","KOSDAQ","우량기업부","16250","-180","-1.10","16430","16430","16250","5094","83091650","103512500000","6370000"
"145990","삼양사","KOSPI",,"45250","-650","-1.42","45550","45750","44550","21957","988610850","466683567250","10313449"
"145995","삼양사우","KOSPI",,"25500","150","0.59","25350","25650","25350","137","3498500","9436785000","370070"
"003230","삼양식품","KOSPI",,"205000","-4500","-2.15","208500","211000","205000","45040","9327680000","1544268075000","7533015"
"225190","삼양옵틱스","KOSDAQ","우량기업부","9290","0","0.00","9290","9350","9250","5300","49144780","94290601520","10149688"
"002170","삼양통상","KOSPI",,"48750","-500","-1.02","49200","49350","48500","3938","192571800","146250000000","3000000"
"272550","삼양패키징","KOSPI",,"16920","-100","-0.59","17020","17020","16770","20228","340766410","267144313320","15788671"
"000070","삼양홀딩스","KOSPI",,"66300","-1200","-1.78","67500","67500","66200","7309","487476800","567811167300","8564271"
"000075","삼양홀딩스우","KOSPI",,"52500","500","0.96","52500","52500","52100","16","837500","15963045000","304058"
"003720","삼영","KOSPI",,"4700","-130","-2.69","4830","4830","4680","223971","1058448200","159800000000","34000000"
"002810","삼영무역","KOSPI",,"12250","-10","-0.08","12280","12280","12140","7598","92609040","226220113000","18466948"
"361670","삼영에스앤씨","KOSDAQ","기술성장기업부","5050","-90","-1.75","5010","5140","5010","2226","11330890","28621672900","5667658"
"054540","삼영엠텍","KOSDAQ","중견기업부","3980","10","0.25","3970","4005","3955","61794","245797990","51740000000","13000000"
"065570","삼영이엔씨","KOSDAQ","벤처기업부","3245","-45","-1.37","3290","3340","3180","72743","234428690","39988122020","12322996"
"005680","삼영전자","KOSPI",,"9520","120","1.28","9350","9600","9350","66213","629528000","190400000000","20000000"
"023000","삼원강재","KOSPI",,"2895","-50","-1.70","2950","2970","2875","42250","122856350","115800000000","40000000"
"004380","삼익THK","KOSPI",,"10350","-300","-2.82","10600","10650","10330","67806","707914900","217350000000","21000000"
"002450","삼익악기","KOSPI",,"1056","-9","-0.85","1066","1066","1055","65211","68974279","95600646240","90530915"
